CHROM,Comparison,SD,MIN,MAX,MEAN
16,white layer vs red junglefowl,0.12951472805886022,0.091674,0.73621,0.33980910169491524
17,broiler line A vs broiler line B,0.053239764114020045,-0.0112165,0.293719,0.08733873998638132
17,broiler line A vs brown layer,0.13704003891927094,0.0333931,0.628063,0.2629343931906615
17,broiler line A vs red junglefowl,0.06424426486480084,0.0254217,0.49218,0.1916227359922179
17,broiler line A vs white layer,0.1305492949828266,0.0823956,0.733007,0.31194991536964983
17,broiler line B vs brown layer,0.1435298702654788,0.0469997,0.692385,0.294481406614786
17,broiler line B vs red junglefowl,0.06688897334376964,0.0262272,0.392919,0.21218299357976653
17,broiler line B vs white layer,0.14467661638737095,0.08822,0.796597,0.3651195492217899
17,brown layer vs red junglefowl,0.09806168280479162,0.136155,0.602887,0.30992956420233464
17,brown layer vs white layer,0.18507904458826097,0.0377727,0.958024,0.471664386770428
17,ixworth vs broiler line A,0.07597507065436246,0.00238946,0.473036,0.15154158961089495
17,ixworth vs broiler line B,0.07700683914857918,0.0045299,0.566933,0.1801960912451362
17,ixworth vs brown layer,0.10455023414619716,0.0529552,0.629634,0.28753885038910504
17,ixworth vs red junglefowl,0.061756811478875524,0.0429568,0.526699,0.22715771381322958
17,ixworth vs white layer,0.1018413091663907,0.0738395,0.705942,0.3215351799610895
17,white layer vs red junglefowl,0.11524992312467175,0.18367,0.811821,0.3953022840466926
18,broiler line A vs broiler line B,0.09662084115720636,-0.00744379,0.510749,0.13907533239506173
18,broiler line A vs brown layer,0.1285002218687651,0.0345443,0.646852,0.3124046433862434
18,broiler line A vs red junglefowl,0.06451480067799184,0.0180092,0.417978,0.1886680096830986
18,broiler line A vs white layer,0.13695063844625655,0.0156887,0.799306,0.4217576552028219
18,broiler line B vs brown layer,0.1485845008661106,0.0044792,0.950491,0.325278075308642
18,broiler line B vs red junglefowl,0.09105766576157287,0.0165637,0.682414,0.21526758450704225
18,broiler line B vs white layer,0.16318716437203282,0.0221566,0.896825,0.4306166389770723
18,brown layer vs red junglefowl,0.0902537049655094,0.0595454,0.538068,0.28198561887125223
18,brown layer vs white layer,0.15976471510686224,0.00328638,0.961772,0.5516149971428571
18,ixworth vs broiler line A,0.1083477666601579,0.0216452,0.70562,0.20397885837742505
18,ixworth vs broiler line B,0.10325831966099847,0.0244145,0.726367,0.2222967098765432
18,ixworth vs brown layer,0.10306668915894707,0.0362307,0.622433,0.3191604929453263
18,ixworth vs red junglefowl,0.06056349735419471,0.0212147,0.487925,0.21384240158450704
18,ixworth vs white layer,0.11804568977409766,0.0919719,0.845494,0.3732887504409171
18,white layer vs red junglefowl,0.10115336561447329,0.0210873,0.606327,0.37199610335097
19,broiler line A vs broiler line B,0.07107772769171677,-0.00379435,0.446657,0.10405534267387033
19,broiler line A vs brown layer,0.11248069351811543,0.0238947,0.588708,0.27919572436149315
19,broiler line A vs red junglefowl,0.06371676871169665,0.0221684,0.434363,0.16798500412573675
19,broiler line A vs white layer,0.1197632033374245,0.04173,0.716328,0.363034841453831
19,broiler line B vs brown layer,0.11561863065690774,0.0465133,0.640058,0.32169877740667974
19,broiler line B vs red junglefowl,0.06838647058651091,0.0416207,0.448048,0.2044859673870334
19,broiler line B vs white layer,0.1309376893419545,0.0425141,0.749923,0.3919416758349705
19,brown layer vs red junglefowl,0.09483119968438235,0.0792023,0.533381,0.3095856500982318
19,brown layer vs white layer,0.15064720912702928,0.0968957,0.899612,0.5349133931102362
19,ixworth vs broiler line A,0.06186649989910767,1.73558e-4,0.462876,0.13723819901761253
19,ixworth vs broiler line B,0.07206304732813434,0.0354487,0.431542,0.16821789060665363
19,ixworth vs brown layer,0.10028276609204889,0.0616138,0.579096,0.28640069589041095
19,ixworth vs red junglefowl,0.06974819646776828,0.0419344,0.551559,0.19713458571428571
19,ixworth vs white layer,0.12181060757298062,0.0445657,0.658509,0.34390163542074365
19,white layer vs red junglefowl,0.10370373177456961,0.0720565,0.63344,0.38622933025540274
20,broiler line A vs broiler line B,0.06147241814411997,-0.00271125,0.338743,0.11143814303597123
20,broiler line A vs brown layer,0.12198077007912111,0.0470035,0.642679,0.3143711952517986
20,broiler line A vs red junglefowl,0.05233018173412336,0.0326039,0.435955,0.17940082690647483
20,broiler line A vs white layer,0.1330322380943149,0.0912308,0.812658,0.4020012198561151
20,broiler line B vs brown layer,0.13754309636109144,0.0209496,0.811386,0.30443894287769785
20,broiler line B vs red junglefowl,0.06672750543537576,0.00698439,0.498359,0.2046325745179856
20,broiler line B vs white layer,0.15217611520497126,0.0823535,0.869831,0.451817245323741
20,brown layer vs red junglefowl,0.10428947348213695,0.0581808,0.632368,0.3257782235971223
20,brown layer vs white layer,0.16354641452397203,0.105666,0.978723,0.6215076964028777
20,ixworth vs broiler line A,0.10003132574471664,0.0199154,0.587484,0.21460669366906474
20,ixworth vs broiler line B,0.10947899156069668,0.0334822,0.643071,0.2512060705035971
20,ixworth vs brown layer,0.12730204247496973,0.0934746,0.838871,0.38738503611510794
20,ixworth vs red junglefowl,0.0826002965849644,0.0627192,0.621269,0.268857844028777
20,ixworth vs white layer,0.17119028074708947,0.0832368,0.896408,0.42848613208633096
20,white layer vs red junglefowl,0.12599856320164987,0.0775362,0.776612,0.4295860564028777
21,broiler line A vs broiler line B,0.05820951637765841,0.00358444,0.306881,0.09952332469208211
21,broiler line A vs brown layer,0.14230198631492014,-0.00279259,0.650879,0.3572675903812317
21,broiler line A vs red junglefowl,0.06579555407549101,0.00962782,0.362415,0.1634957475659824
21,broiler line A vs white layer,0.13402503842861133,0.0735747,0.750892,0.3555568507331378
21,broiler line B vs brown layer,0.13677709533333512,0.0436933,0.647218,0.3554813548387097
21,broiler line B vs red junglefowl,0.04705830264724548,0.0285512,0.296361,0.15650416041055717
21,broiler line B vs white layer,0.1312265604291686,0.0314095,0.675186,0.3168535662756598
21,brown layer vs red junglefowl,0.10180592666286867,0.0694025,0.592032,0.35198248504398827
21,brown layer vs white layer,0.1587064582886863,0.0740648,0.982856,0.5947235683284458
21,ixworth vs broiler line A,0.07193644498319858,0.0025219,0.405778,0.15623397316715543
21,ixworth vs broiler line B,0.06540339448936225,0.0382005,0.411997,0.1463707255131965
21,ixworth vs brown layer,0.09060344686007477,0.116523,0.550715,0.337292991202346
21,ixworth vs red junglefowl,0.05786766030797668,0.0628144,0.489417,0.17920413636363636
21,ixworth vs white layer,0.09037310201234275,0.0271572,0.559796,0.2865522219941349
21,white layer vs red junglefowl,0.10143168679300742,0.0618154,0.636828,0.34945873724340176
22,broiler line A vs broiler line B,0.042129042581043025,-0.00225935,0.244835,0.07408399449799197
22,broiler line A vs brown layer,0.11236477988587244,0.0556349,0.613032,0.3045857316
22,broiler line A vs red junglefowl,0.0686209458513992,-0.00666157,0.426982,0.16666055692
22,broiler line A vs white layer,0.12037175284651198,0.10793,0.726288,0.38885654
22,broiler line B vs brown layer,0.12689531270564597,0.046814,0.727906,0.3230966710843374
22,broiler line B vs red junglefowl,0.0826619194594385,0.0152637,0.470331,0.1725441608
22,broiler line B vs white layer,0.1331495357039713,0.102815,0.852353,0.40063496
22,brown layer vs red junglefowl,0.11414884048423883,0.0403788,0.703324,0.3165514952
22,brown layer vs white layer,0.15247129602110376,0.0746849,0.980979,0.5690199407258064
22,ixworth vs broiler line A,0.09971860551860558,0.00464321,0.612693,0.15939531928
22,ixworth vs broiler line B,0.10281350300297293,0.0277149,0.635795,0.1729244024
22,ixworth vs brown layer,0.09988560581173914,0.0632338,0.750388,0.3188165852
22,ixworth vs red junglefowl,0.07075918377652668,0.0237491,0.395182,0.1818129888
22,ixworth vs white layer,0.1004147578781756,0.100348,0.653882,0.348155952
22,white layer vs red junglefowl,0.09937427649682298,0.0954055,0.76548,0.381413862
23,broiler line A vs broiler line B,0.0732087433566947,-0.0136102,0.406528,0.09727048959415584
23,broiler line A vs brown layer,0.11014064459971351,0.0142478,0.606569,0.29704296233766236
23,broiler line A vs red junglefowl,0.05139519452485054,0.0106425,0.335931,0.15339076006493507
23,broiler line A vs white layer,0.1171174232005031,0.0187773,0.629426,0.31696917597402596
23,broiler line B vs brown layer,0.11505638513201322,0.0434579,0.62106,0.31032783376623374
23,broiler line B vs red junglefowl,0.049972736196482404,0.0133566,0.333157,0.16168139837662338
23,broiler line B vs white layer,0.11689002899196634,0.0321474,0.636501,0.34613101623376624
23,brown layer vs red junglefowl,0.07975837172680014,0.0402056,0.457261,0.281364011038961
23,brown layer vs white layer,0.16538847559091588,0.0169862,0.868946,0.5032613623376624
23,ixworth vs broiler line A,0.0751709619556751,0.0111218,0.518632,0.1731312762987013
23,ixworth vs broiler line B,0.0751092205716984,0.0304505,0.530215,0.18354435194805194
23,ixworth vs brown layer,0.11427311946756381,0.0294228,0.670306,0.3118978097402597
23,ixworth vs red junglefowl,0.06267929055445158,0.0220667,0.462695,0.19853891071428573
23,ixworth vs white layer,0.10997685041621466,0.0348708,0.642033,0.3139125503246753
23,white layer vs red junglefowl,0.09459692430104702,0.0323521,0.67424,0.3451820636363636
24,broiler line A vs broiler line B,0.08189844044508136,-0.0079449,0.431878,0.11073787206153846
24,broiler line A vs brown layer,0.10507914446376353,0.0262095,0.649125,0.2749995270769231
24,broiler line A vs red junglefowl,0.07898359981704502,-0.005914,0.771352,0.20144608676923076
24,broiler line A vs white layer,0.1328602349711649,0.052891,0.955189,0.42113933323076924
24,broiler line B vs brown layer,0.12753174518620955,0.0508103,0.717503,0.30053293415384613
24,broiler line B vs red junglefowl,0.08419130913381796,0.0402859,0.576499,0.22363491507692307
24,broiler line B vs white layer,0.16266001886115222,0.0464187,0.868082,0.4391818147692308
24,brown layer vs red junglefowl,0.08163252032262963,0.0710716,0.757408,0.2666965676923077
24,brown layer vs white layer,0.18675741470960436,0.0208395,0.891943,0.48204034615384617
24,ixworth vs broiler line A,0.11302503526907415,0.0548904,0.789861,0.33201676184615386
24,ixworth vs broiler line B,0.12177382715262727,0.0890093,0.775472,0.3493791609230769
24,ixworth vs brown layer,0.1378177258390815,5.90321e-4,0.787467,0.3423313557569231
24,ixworth vs red junglefowl,0.07747320266681974,0.0559953,0.622331,0.30896909692307695
24,ixworth vs white layer,0.14094204730999074,0.0290419,0.756571,0.47838022707692307
24,white layer vs red junglefowl,0.10982604829704128,0.078025,0.627244,0.4127924526153846
25,broiler line A vs broiler line B,0.04232946594607888,-0.00302424,0.191894,0.0726568932413793
25,broiler line A vs brown layer,0.16403896744687496,0.0474199,0.797487,0.317245441954023
25,broiler line A vs red junglefowl,0.07201265936213179,0.0216735,0.411944,0.17335757183908046
25,broiler line A vs white layer,0.1263422057462686,0.0401459,0.629109,0.2985624683908046
25,broiler line B vs brown layer,0.16959134763371966,0.0317294,0.802207,0.3372858201149425
25,broiler line B vs red junglefowl,0.0722427274807522,0.0308059,0.418175,0.19266617413793102
25,broiler line B vs white layer,0.14056591393844275,0.0336047,0.658553,0.31882989137931034
25,brown layer vs red junglefowl,0.12705768649149052,0.0530452,0.635063,0.32318322816091954
25,brown layer vs white layer,0.20510787825141674,0.0716637,0.892241,0.4944171143678161
25,ixworth vs broiler line A,0.0516259006962272,0.0235863,0.313541,0.12865655459770114
25,ixworth vs broiler line B,0.06801446266020468,0.0188415,0.425371,0.15543056551724138
25,ixworth vs brown layer,0.1346263043725947,0.0606589,0.689763,0.27635101781609195
25,ixworth vs red junglefowl,0.07226990442431148,0.0544077,0.400054,0.1971238040229885
25,ixworth vs white layer,0.09498679166865315,0.0395791,0.512833,0.27299239310344825
25,white layer vs red junglefowl,0.12192986433294399,0.0727805,0.614077,0.3778056718390805
26,broiler line A vs broiler line B,0.05202037701896996,-0.0216146,0.241226,0.08400400864244605
26,broiler line A vs brown layer,0.10851315309573094,0.0200105,0.72482,0.2787962665467626
26,broiler line A vs red junglefowl,0.0773391308010941,0.015844,0.582396,0.18638896834532373
26,broiler line A vs white layer,0.1780376256692425,0.0277281,0.976707,0.3923296395683453
26,broiler line B vs brown layer,0.1058343248967321,0.0255089,0.549141,0.28630875323741006
26,broiler line B vs red junglefowl,0.07440530961062616,0.0189278,0.587192,0.20135149136690647
26,broiler line B vs white layer,0.19385506532545915,0.0271767,0.983436,0.4355484690647482
26,brown layer vs red junglefowl,0.0838674322000842,0.0365999,0.553069,0.2764626489208633
26,brown layer vs white layer,0.14380556960567537,0.0403698,0.894316,0.5253320158273381
26,ixworth vs broiler line A,0.09734546331301411,0.0466568,0.596187,0.20381358525179857
26,ixworth vs broiler line B,0.09389715093623771,0.033048,0.571423,0.22759426618705036
26,ixworth vs brown layer,0.12369981016696825,0.054618,0.670045,0.30705828848920863
26,ixworth vs red junglefowl,0.06465084227578474,0.0455751,0.459558,0.2342122284172662
26,ixworth vs white layer,0.13184460312252483,0.0520167,0.673034,0.3897162514388489
26,white layer vs red junglefowl,0.11900617631516863,0.028364,0.852112,0.4076129215827338
27,broiler line A vs broiler line B,0.04818571351212434,-0.00472795,0.28035,0.07072248576943005
27,broiler line A vs brown layer,0.13908316765767015,0.0067425,0.593129,0.22897841935400517
27,broiler line A vs red junglefowl,0.05836229402174049,0.00660766,0.364662,0.12040966760925449
27,broiler line A vs white layer,0.1705334524438177,0.0127404,0.694569,0.2370231093023256
27,broiler line B vs brown layer,0.14409689748719154,0.0198276,0.739113,0.26365313023255815
27,broiler line B vs red junglefowl,0.07102158123007747,0.00945516,0.571691,0.14439398524421593
27,broiler line B vs white layer,0.16538996417701077,-0.015583,0.683324,0.27549001602067186
27,brown layer vs red junglefowl,0.11347965765482657,0.0394956,0.600562,0.27161371030927833
27,brown layer vs white layer,0.24122540149024344,-0.240075,0.920204,0.3593569488188976
27,ixworth vs broiler line A,0.0807823756899347,-0.00431292,0.486636,0.16471271464285714
27,ixworth vs broiler line B,0.0937625646942429,0.00444949,0.518646,0.19021711506393862
27,ixworth vs brown layer,0.12936965460539004,0.0316558,0.631579,0.2953146971867008
27,ixworth vs red junglefowl,0.07835397207595292,0.0142474,0.459668,0.18377749923857867
27,ixworth vs white layer,0.12480893274011315,0.0269733,0.609301,0.29613693222506393
27,white layer vs red junglefowl,0.13724266898741874,0.00609617,0.730579,0.27436464425257734
28,broiler line A vs broiler line B,0.05609175336627819,-0.0308606,0.243078,0.06652995809411764
28,broiler line A vs brown layer,0.1296622766919474,0.0317541,0.671694,0.3529281266666667
28,broiler line A vs red junglefowl,0.07319639147633022,-0.00171932,0.412886,0.18136179290196078
28,broiler line A vs white layer,0.14587297223325302,0.0506004,0.794539,0.3909872568627451
28,broiler line B vs brown layer,0.13778362659091506,0.0221958,0.732631,0.4011914933333333
28,broiler line B vs red junglefowl,0.07636637507638042,5.68996e-4,0.44726,0.22274170272941177
28,broiler line B vs white layer,0.1427485666684663,0.0437154,0.794666,0.4316609764705882
28,brown layer vs red junglefowl,0.11382183672885157,0.0261779,0.607445,0.33562625960784315
28,brown layer vs white layer,0.1759594965463612,0.0401988,0.878254,0.4848476415686275
28,ixworth vs broiler line A,0.09930592241896415,0.0274314,0.578387,0.2105094180392157
28,ixworth vs broiler line B,0.10347632701536534,0.0379712,0.572323,0.25097408470588234
28,ixworth vs brown layer,0.13150649673844206,0.0398962,0.677047,0.3320299349019608
28,ixworth vs red junglefowl,0.0627748258512608,0.0535195,0.392345,0.21929664666666668
28,ixworth vs white layer,0.11269255868493619,0.061758,0.617918,0.32143913019607845
28,white layer vs red junglefowl,0.09878755561849002,0.0480094,0.661421,0.3772239011764706
30,broiler line A vs broiler line B,0.06682422224058081,-0.00183856,0.387167,0.08998318258426967
30,broiler line A vs brown layer,0.1099065621847961,0.0138077,0.61240000000000006,0.238850402247191
30,broiler line A vs red junglefowl,0.06041266125206909,0.0139275,0.396707,0.14555791573033708
30,broiler line A vs white layer,0.1520191167594675,0.0297176,0.648325,0.380467295505618
30,broiler line B vs brown layer,0.10834770632367371,0.0154773,0.556097,0.25547566853932585
30,broiler line B vs red junglefowl,0.08775416697767541,0.0314334,0.498676,0.17320026404494382
30,broiler line B vs white layer,0.17166108121930074,0.042147,0.80066,0.4240948797752809
30,brown layer vs red junglefowl,0.0936470934216519,0.0280566,0.596219,0.24482748764044945
30,brown layer vs white layer,0.17481378987019408,0.0361294,0.880116,0.4897162910112359
30,ixworth vs broiler line A,0.08170754094581727,0.0112003,0.524203,0.14220778
30,ixworth vs broiler line B,0.09584939865680676,0.0200566,0.496184,0.16856455666666667
30,ixworth vs brown layer,0.08890877094886315,0.0262183,0.488549,0.2259930211111111
30,ixworth vs red junglefowl,0.07260427166418686,0.0467191,0.461759,0.18306680555555555
30,ixworth vs white layer,0.14428934992482706,0.038933,0.767109,0.3251643155555556
30,white layer vs red junglefowl,0.14044083872829116,0.0611177,0.648077,0.375411995505618
31,broiler line A vs broiler line B,0.05951678999187372,-0.0196238,0.422653,0.09210132126712328
31,broiler line A vs brown layer,0.11610010376090055,0.0276958,0.696166,0.2264502375426621
31,broiler line A vs red junglefowl,0.06701261678860017,-0.0126586,0.531436,0.141675631123569
31,broiler line A vs white layer,0.13394316471236306,-0.0637755,0.730818,0.27718066054982815
31,broiler line B vs brown layer,0.1486309947934358,0.0295159,0.86993,0.20958996013745704
31,broiler line B vs red junglefowl,0.07371330057957548,0.0177542,0.452658,0.15366306182432432
31,broiler line B vs white layer,0.1469576557939612,0.0259662,0.76482000000000006,0.27962410590277775
31,brown layer vs red junglefowl,0.1042283696714574,-0.00516742,0.56655199999999994,0.2101003287457627
31,brown layer vs white layer,0.17640921449529812,0.0278999,0.887974,0.3659427473867596
31,ixworth vs broiler line A,0.05450614170824594,0.0202087,0.419415,0.12433786868686869
31,ixworth vs broiler line B,0.055672714949875704,-0.0143191,0.451399,0.1349803901689189
31,ixworth vs brown layer,0.08847422475526091,0.0263024,0.634375,0.1960078824915825
31,ixworth vs red junglefowl,0.05471806442688144,0.0435058,0.354118,0.14926913657718122
31,ixworth vs white layer,0.0878320595537334,0.0183957,0.462305,0.2377555972972973
31,white layer vs red junglefowl,0.1073105364721055,0.0232093,0.578433,0.2602523979661017
32,broiler line A vs broiler line B,0.04885090864332268,0.0438793,0.278725,0.11752427027027026
32,broiler line A vs brown layer,0.10653480426733226,0.0586661,0.465557,0.25778938108108107
32,broiler line A vs red junglefowl,0.06537988118091757,0.0644429,0.377142,0.22034234864864866
32,broiler line A vs white layer,0.10654373509653828,0.14837,0.534326,0.3553008918918919
32,broiler line B vs brown layer,0.08716532957314345,0.0981794,0.475607,0.2958569027027027
32,broiler line B vs red junglefowl,0.05883517199382988,0.127554,0.348608,0.23319610810810812
32,broiler line B vs white layer,0.1255099858675156,0.13436,0.649649,0.3978563783783784
32,brown layer vs red junglefowl,0.07990753856925326,0.164788,0.497033,0.29579656756756756
32,brown layer vs white layer,0.126077407927621,0.242269,0.678273,0.4833525945945946
32,ixworth vs broiler line A,0.08188184677084906,0.0875351,0.411692,0.21572032702702704
32,ixworth vs broiler line B,0.08738279480286516,0.0734036,0.443856,0.23008103783783784
32,ixworth vs brown layer,0.0925256871917134,0.188715,0.565209,0.3365670810810811
32,ixworth vs red junglefowl,0.08589099668588783,0.152481,0.529917,0.29211183783783784
32,ixworth vs white layer,0.11221890404461485,0.156043,0.605246,0.3740694324324324
32,white layer vs red junglefowl,0.09167187617198576,0.26979,0.59492,0.4228273243243243
33,broiler line A vs broiler line B,0.06127810020494164,-0.0128271,0.341174,0.09438181065526316
33,broiler line A vs brown layer,0.12525426105041884,0.0302769,0.644839,0.2580349525065963
33,broiler line A vs red junglefowl,0.0781835515825881,-0.00377315,0.490939,0.15381804556430445
33,broiler line A vs white layer,0.15918361385399413,0.00906466,0.83765,0.2677788535789474
33,broiler line B vs brown layer,0.14374430511917774,0.0219767,0.729678,0.2643472031746032
33,broiler line B vs red junglefowl,0.08745716392433597,0.0142236,0.526088,0.16491074869109948
33,broiler line B vs white layer,0.17254298865155787,0.0347034,0.879937,0.31348388492063495
33,brown layer vs red junglefowl,0.10132052137259338,0.0331844,0.60899,0.23748131894736843
33,brown layer vs white layer,0.18338383705874503,0.0383205,0.935824,0.44354589708994707
33,ixworth vs broiler line A,0.062082794677429706,0.0067138,0.388584,0.12728154869791666
33,ixworth vs broiler line B,0.07167686731165983,0.0152435,0.655732,0.15529639114583332
33,ixworth vs brown layer,0.10340403656055143,-0.00556846,0.582144,0.24022864501305483
33,ixworth vs red junglefowl,0.07151396207024883,0.0127137,0.495602,0.16934384505208333
33,ixworth vs white layer,0.12220495352378336,0.0276726,0.816129,0.2772076197916667
33,white layer vs red junglefowl,0.1444831163079488,0.0220928,0.868444,0.3187728302631579
